"ip","port","protocol","anonymity","lastTested","allowsRefererHeader","allowsUserAgentHeader","allowsCustomHeaders","allowsCookies","allowsPost","allowsHttps","country","connectTime","downloadSpeed","secondsToFirstByte","uptime"
"45.12.31.240","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.422","465.000","0.452","99.989"
"45.12.31.241","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.065","1128.000","0.187","99.991"
"45.12.31.242","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.187","990.000","0.212","99.992"
"45.12.31.243","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.033","3684.000","0.057","99.986"
"45.12.31.244","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.141","1193.000","0.176","99.992"
"45.12.31.245","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.089","1917.000","0.110","99.991"
"45.12.31.246","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.080","259.000","0.804","99.992"
"45.12.31.247","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.173","1050.000","0.199","99.993"
"45.12.31.248","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.069","1953.000","0.108","99.991"
"45.12.31.249","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.156","1179.000","0.179","99.990"
"45.12.31.25","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.257","541.000","0.389","99.990"
"45.12.31.250","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.371","296.000","0.704","99.991"
"45.12.31.251","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.025","2625.000","0.081","99.990"
"45.12.31.252","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","ZZ","0.128","928.000","0.224","99.991"
"45.12.31.253","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.051","2736.000","0.076","99.989"
"45.12.31.254","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.012","7703.000","0.028","99.988"
"45.12.31.255","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.097","1794.000","0.117","99.502"
"45.12.31.26","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.436","306.000","0.687","99.991"
"45.12.31.27","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.318","395.000","0.526","99.989"
"45.12.31.28","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.094","885.000","0.236","99.990"
"45.12.31.29","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.077","1645.000","0.127","99.993"
"45.12.31.3","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.377","250.000","0.834","99.991"
"45.12.31.30","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.068","2177.000","0.097","99.989"
"45.12.31.31","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.048","2863.000","0.073","99.989"
"45.12.31.32","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.085","1891.000","0.111","99.993"
"45.12.31.33","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.157","1050.000","0.199","99.993"
"45.12.31.34","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.040","2458.000","0.085","99.991"
"45.12.31.35","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.185","545.000","0.382","99.990"
"45.12.31.36","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.137","779.000","0.269","99.992"
"45.12.31.37","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.090","1661.000","0.127","99.987"
"45.12.31.38","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","ZZ","0.008","280.000","0.751","99.988"
"45.12.31.39","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.014","4688.000","0.045","99.991"
"45.12.31.4","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.229","742.000","0.284","99.990"
"45.12.31.40","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.058","2359.000","0.090","99.993"
"45.12.31.41","80","http","anonymous","2024-09-21 18:20:08","true","true","true","true","true","","ZZ","0.059","860.000","0.244","99.993"
"45.12.31.42","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.109","1337.000","0.157","99.991"
"45.12.31.43","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.022","4446.000","0.047","99.991"
"45.12.31.44","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.333","584.000","0.362","99.992"
"45.12.31.45","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.037","2247.000","0.093","99.991"
"45.12.31.46","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.375","467.000","0.445","99.993"
"45.12.31.47","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.014","3104.000","0.068","99.993"
"45.12.31.48","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.319","116.000","1.805","99.992"
"45.12.31.49","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.086","1583.000","0.132","99.991"
"45.12.31.5","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.079","189.000","1.100","99.989"
"45.12.31.50","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.085","1762.000","0.118","99.990"
"45.12.31.51","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.345","564.000","0.372","99.991"
"45.12.31.52","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.401","500.000","0.419","99.989"
"45.12.31.53","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.078","1842.000","0.115","99.991"
"45.12.31.54","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","ZZ","0.622","166.000","1.261","99.990"
"45.12.31.55","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.018","4952.000","0.043","99.994"
"45.12.31.56","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.081","296.000","0.701","99.991"
"45.12.31.57","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.071","972.000","0.217","99.993"
"45.12.31.58","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.154","1201.000","0.175","99.992"
"45.12.31.59","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.481","177.000","1.175","99.990"
"45.12.31.6","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.092","1510.000","0.139","99.991"
"45.12.31.60","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.214","131.000","1.602","99.989"
"45.12.31.61","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","ZZ","0.074","2111.000","0.099","99.987"
"45.12.31.62","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.428","157.000","1.331","99.990"
"45.12.31.63","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.036","3525.000","0.060","99.991"
"45.12.31.64","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.106","1471.000","0.142","99.991"
"45.12.31.65","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.019","5526.000","0.038","99.994"
"45.12.31.66","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.370","425.000","0.491","99.990"
"45.12.31.67","80","http","anonymous","2024-09-21 18:20:09","true","true","true","true","true","","ZZ","0.106","661.000","0.320","99.991"
"45.12.31.68","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.225","806.000","0.260","99.994"
"45.12.31.69","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.140","1288.000","0.162","99.990"
"45.12.31.7","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.040","3370.000","0.062","99.989"
"45.12.31.70","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.022","3962.000","0.053","99.994"
"45.12.31.71","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.268","630.000","0.333","99.989"
"45.12.31.72","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.039","3387.000","0.062","99.991"
"45.12.31.73","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.127","1282.000","0.164","99.993"
"45.12.31.74","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.303","649.000","0.323","99.993"
"45.12.31.75","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.214","438.000","0.474","99.992"
"45.12.31.76","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.110","1544.000","0.136","99.993"
"45.12.31.77","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.302","157.000","1.344","99.991"
"45.12.31.78","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.078","1779.000","0.118","99.991"
"45.12.31.79","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.032","3466.000","0.061","99.992"
"45.12.31.8","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.321","605.000","0.348","99.991"
"45.12.31.80","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.274","623.000","0.338","99.992"
"45.12.31.81","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.155","1206.000","0.174","99.991"
"45.12.31.82","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.079","2090.000","0.100","99.991"
"45.12.31.83","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.169","1111.000","0.189","99.992"
"45.12.31.84","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.034","3542.000","0.060","99.991"
"45.12.31.85","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.158","877.000","0.236","99.990"
"45.12.31.86","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.194","621.000","0.338","99.991"
"45.12.31.87","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.051","157.000","1.320","99.992"
"45.12.31.88","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.078","320.000","0.652","99.993"
"45.12.31.89","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.181","1029.000","0.204","99.995"
"45.12.31.9","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.033","1019.000","0.206","99.991"
"45.12.31.90","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.392","372.000","0.567","99.995"
"45.12.31.91","80","http","anonymous","2024-09-21 18:20:11","true","true","true","true","true","","ZZ","0.121","954.000","0.222","99.989"
"45.12.31.92","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.059","2402.000","0.088","99.991"
"45.12.31.93","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.233","788.000","0.265","99.992"
"45.12.31.94","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.055","2813.000","0.075","99.994"
"45.12.31.95","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.083","900.000","0.232","99.994"
"45.12.31.96","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.419","440.000","0.476","99.993"
"45.12.31.97","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.013","2144.000","0.097","99.989"
"45.12.31.98","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.266","202.000","1.025","99.992"
"45.12.31.99","80","http","anonymous","2024-09-21 18:20:12","true","true","true","true","true","","ZZ","0.031","3962.000","0.053","99.990"
"45.131.4.0","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.304","183.000","1.137","99.995"
"45.131.4.1","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.069","2322.000","0.090","99.995"
"45.131.4.10","80","http","anonymous","2024-09-21 18:20:16","true","true","true","true","true","","ZZ","0.091","1858.000","0.114","99.994"
"45.131.4.100","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.195","539.000","0.390","99.995"
"45.131.4.101","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.285","637.000","0.329","99.995"
"45.131.4.102","80","http","anonymous","2024-09-21 18:20:14","true","true","true","true","true","","ZZ","0.059","2009.000","0.105","99.993"
"45.131.4.103","80","http","anonymous","2024-09-21 18:20:10","true","true","true","true","true","","ZZ","0.172","206.000","1.015","99.997"
"45.131.4.104","80","http","anonymous","2024-09-21 18:20:13","true","true","true","true","true","","ZZ","0.134","250.000","0.841","99.995"
"45.131.4.105","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.197","180.000","1.162","99.998"
"45.131.4.106","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.128","297.000","0.701","99.997"
"45.131.4.107","80","http","anonymous","2024-09-21 18:20:15","true","true","true","true","true","","ZZ","0.213","845.000","0.246","99.993"
